university,subject,year,chinese,english,mathA,mathB,physics,chemistry,biology,history,geography,citizen,average,0
國立臺北教育大學,社會與區域發展學系,109,1,2,NULL,1,NULL,NULL,NULL,1.5,1.5,NULL,68.8857,68.6259
國立彰化師範大學,地理學系,109,1,1.25,NULL,1,NULL,NULL,NULL,1,1.25,NULL,67.4909,68.5703
國立中山大學,物理學系,109,1,1.75,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,64.7333,68.564
臺北醫學大學,護理學系,109,1,1.5,1,NULL,NULL,1.25,1.5,NULL,NULL,NULL,66.5008,68.5493
臺北市立大學,都會產業經營與行銷學系,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,71.24,68.5167
國立中山大學,資訊管理學系(自然組),109,1.5,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66.8909,68.4755
國立中正大學,化學工程學系,109,1,1.25,1.25,NULL,1,1.25,NULL,NULL,NULL,NULL,64.2261,68.4604
國立中興大學,資訊管理學系,109,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65.7,68.3395
國立中興大學,化學系,109,1,1.5,2,NULL,1,2,NULL,NULL,NULL,NULL,64.98,68.2882
國立高雄大學,資訊管理學系,109,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,69.55,68.2773
國立政治大學,地政學系土地測量與資訊組,109,1.25,1.5,2,NULL,1,1,NULL,NULL,NULL,NULL,63.6711,68.2684
國立彰化師範大學,企業管理學系,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,70.74,68.2345
國立彰化師範大學,公務與公民教育系公共事務組,109,1.25,1.25,NULL,1,NULL,NULL,NULL,1,NULL,2,68.5369,68.2251
國立中央大學,大氣科學學系,109,1,1,2,NULL,2,1,NULL,NULL,NULL,NULL,62.9286,68.1604
國立臺灣藝術大學,電影學系,109,2,2,NULL,1,NULL,NULL,NULL,1,NULL,1,69.2857,68.1413
國立臺中教育大學,區域與社會發展學系,109,1,1,NULL,NULL,NULL,NULL,NULL,2,2,2,69.075,68.138
國立彰化師範大學,輔導與諮商系學校輔導諮商組,109,1.75,1.75,NULL,1.5,NULL,NULL,NULL,1,NULL,1,67.9986,68.0723
國立中興大學,機械工程學系,109,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,63.1533,68.0629
國立中興大學,生物產業機電工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,62.93,68.0119
國立中興大學,環境工程學系,109,1,1,1.5,NULL,1.5,1.5,NULL,NULL,NULL,NULL,63.1308,67.9656
國立臺灣師範大學,車輛與能源工程學士學位學程,109,1,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,62.47,67.9549
國立臺灣師範大學,美術學系水墨畫組,109,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,2,69.98,67.9238
國立彰化師範大學,會計學系,109,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,70.3818,67.9023
國立中央大學,土木工程學系,109,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,62.8373,67.889
國立臺灣師範大學,科技應用與人力資源發展學系,109,1,1.25,1.25,NULL,1,1,NULL,NULL,NULL,NULL,62.8745,67.8791
國立臺灣海洋大學,電機工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,62.71,67.8734
臺北醫學大學,食品安全學系,109,1,1.5,1,NULL,NULL,2,1,NULL,NULL,NULL,67.0769,67.8686
國立中央大學,地球科學學院學士班,109,1,1,2,NULL,2,1,NULL,NULL,NULL,NULL,62.4071,67.8569
中山醫學大學,醫學檢驗暨生物技術學系,109,1,1,NULL,NULL,NULL,1,1.25,NULL,NULL,NULL,69.4941,67.8556
國立中山大學,劇場藝術學系,109,2,2,NULL,1,NULL,NULL,NULL,1,NULL,NULL,69.9333,67.7922
國立中興大學,應用經濟學系,109,1,2,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65.7778,67.78
國立中正大學,成人及繼續教育學系,109,1,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,1.5,69.046,67.7657
國立高雄師範大學,地理學系,109,1,1.25,NULL,1,NULL,NULL,NULL,1,1.25,NULL,66.4145,67.7252
輔仁大學,法國語文學系,109,1.5,1.5,NULL,NULL,NULL,NULL,NULL,1,1,NULL,69.526,67.7237
國立中興大學,生物科技學士學位學程,109,1,1.5,NULL,NULL,1,1.5,1.5,NULL,NULL,NULL,67.5738,67.7148
國立中正大學,物理學系,109,1,1,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,62.025,67.7056
國立中興大學,應用數學系數據科學與計算組,109,1,1.5,2,NULL,1.5,1,NULL,NULL,NULL,NULL,62.1257,67.6744
國立中山大學,海洋科學系,109,1,1.25,1,NULL,NULL,1,NULL,NULL,NULL,NULL,65.9176,67.6481
國立中興大學,應用數學系應用數學組,109,1,1.5,2,NULL,1.5,1,NULL,NULL,NULL,NULL,62.0643,67.6384
東海大學,建築學系,109,1.5,1.75,2,NULL,1,1,NULL,NULL,NULL,NULL,63.3559,67.6314
國立中正大學,資訊管理學系,109,1,2,2,NULL,1,1,NULL,NULL,NULL,NULL,63.4429,67.6008
國立彰化師範大學,國文學系,109,2,1.5,NULL,NULL,NULL,NULL,NULL,1.5,1,NULL,69.7217,67.5741
輔仁大學,西班牙語文學系,109,1.5,1.5,NULL,NULL,NULL,NULL,NULL,1,1,NULL,69.29,67.5553
國立中正大學,化學暨生物化學系,109,1,1.25,1.25,NULL,1,2,NULL,NULL,NULL,NULL,64.9169,67.5411
國立臺北教育大學,教育經營與管理學系,109,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1,68.4273,67.5374
國立中央大學,地球科學學系,109,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,62.16,67.4992
國立臺灣藝術大學,戲劇學系(女),109,2,2,NULL,1,NULL,NULL,NULL,1,1,NULL,68.3571,67.4975
國立中正大學,數學系,109,NULL,1.25,2,NULL,1,NULL,NULL,NULL,NULL,NULL,58.56,67.4713
國立中興大學,食品暨應用生物科技學系,109,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,65.1769,67.4615
國立臺灣藝術大學,圖文傳播藝術學系,109,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,69.5636,67.4116
輔仁大學,金融與國際企業學系,109,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,69.5636,67.4116
國立高雄師範大學,特殊教育學系,109,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,68.34,67.3981
國立高雄師範大學,國文學系,109,2,1.25,NULL,NULL,NULL,NULL,NULL,1.25,1,NULL,69.2691,67.3575
國立臺灣師範大學,健康促進與衛生教育學系,109,1,2,1,NULL,NULL,NULL,2,NULL,NULL,NULL,66.6733,67.3564
國立臺灣師範大學,地球科學系,109,NULL,1,2,NULL,2,1.5,NULL,NULL,NULL,NULL,61.9615,67.3393
國立中正大學,社會福利學系,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,NULL,68.016,67.3212
國立高雄師範大學,事業經營學系,109,1.5,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,69.4381,67.3186
國立中正大學,心理學系,109,1,1.5,1.5,NULL,NULL,NULL,1.25,NULL,NULL,NULL,63.4533,67.2815
國立彰化師範大學,英語學系,109,1.5,2,NULL,1,NULL,NULL,NULL,1,1,NULL,67.5385,67.2672
臺北醫學大學,高齡健康管理學系,109,1,1.5,1,NULL,NULL,1.25,1.5,NULL,NULL,NULL,64.432,67.1988
國立臺東大學,公共與文化事務學系,109,1.5,NULL,NULL,NULL,NULL,NULL,NULL,1,1,2,68.7273,67.1602
輔仁大學,會計學系,109,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,66.0046,67.1285
國立高雄師範大學,教育學系,109,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,65.9923,67.12
國立臺灣師範大學,圖文傳播學系,109,1.25,1.25,1,NULL,1,1,NULL,NULL,NULL,NULL,62.7782,67.0984
國立東華大學,民族社會工作學士學位學程,109,1,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,2,69.24,67.0733
國立中山大學,海洋環境及工程學系,109,NULL,1.25,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,60.8686,67.0006
國立中興大學,國際農企業學士學位學程,109,1,2,1,NULL,NULL,NULL,1,NULL,NULL,NULL,65.52,66.9967
東吳大學,國際經營與貿易學系,109,1,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,68.6222,66.9429
國立中山大學,生物科學系,109,1,1.25,1,NULL,NULL,1.25,1.5,NULL,NULL,NULL,63.5633,66.8938
國立中正大學,機械工程學系,109,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,61.104,66.877
臺北市立大學,心理與諮商學系,109,1.5,2,NULL,1.5,NULL,NULL,NULL,1,1,NULL,66.3286,66.8047
高雄醫學大學,醫藥暨應用化學系醫藥化學組,109,NULL,1.5,1.5,NULL,NULL,1.5,1,NULL,NULL,NULL,63.2236,66.8045
國立彰化師範大學,電機工程學系,109,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,61.7625,66.8042
國立高雄大學,應用經濟學系,109,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,68.6,66.7872
東吳大學,財務工程與精算數學系,109,1,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,65.9375,66.673
國立中興大學,生命科學系,109,1,1.25,1,NULL,NULL,1.75,1.75,NULL,NULL,NULL,64.4059,66.6692
國立東華大學,民族事務與發展學系,109,1,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,2,68.8,66.6536
高雄醫學大學,醫學影像暨放射科學系,109,NULL,1,1,NULL,1.5,1.25,1.25,NULL,NULL,NULL,60.4417,66.6378
國立嘉義大學,資訊管理學系(社會組),109,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,66.9067,66.6274
國立高雄大學,東亞語文學系越語組,109,2,2,NULL,NULL,NULL,NULL,NULL,1,1,NULL,69.1333,66.5821
國立高雄大學,化學工程及材料工程學系,109,1,1.25,1,NULL,1.25,1.5,NULL,NULL,NULL,NULL,62.2933,66.5778
國立臺灣海洋大學,資訊工程學系,109,1,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,61.1875,66.5703
中國醫藥大學,營養學系,109,1,2,NULL,NULL,NULL,2,2,NULL,NULL,NULL,69.7429,66.5494
國立臺北教育大學,幼兒與家庭教育學系,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,65.6917,66.5433
國立中正大學,哲學系,109,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,1,67.6308,66.5317
國立臺灣師範大學,設計學系產品設計組,109,1,1.25,1.25,NULL,1.25,NULL,NULL,NULL,NULL,NULL,61.0021,66.5116
東吳大學,政治學系,109,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,1.5,67.6455,66.4686
國立中興大學,土木工程學系,109,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,60.464,66.4602
中國醫藥大學,生物醫學影像暨放射科學學系,109,NULL,1,1.5,NULL,1,NULL,1,NULL,NULL,NULL,57.6222,66.4027
國立彰化師範大學,化學系,109,1,1.25,1,NULL,1.25,2,NULL,NULL,NULL,NULL,63.5123,66.3896
輔仁大學,德語語文學系,109,1.5,1.5,NULL,NULL,NULL,NULL,NULL,1.25,NULL,NULL,68.6706,66.3705
國立高雄大學,資訊工程學系,109,1,1,1.5,NULL,1,1,NULL,NULL,NULL,NULL,59.8,66.3176
國立中正大學,地球與環境科學系,109,1,1,1.5,NULL,1.5,1.5,NULL,NULL,NULL,NULL,60.4154,66.2981
國立東華大學,族群關係與文化學系,109,2,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,1.5,68.5455,66.2283
國立臺灣海洋大學,光電與材料科技學系,109,1,1.25,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,59.8416,66.2098
國立臺北教育大學,語文與創作學系語文師資組,109,2,1.25,NULL,1,NULL,NULL,NULL,1,1,NULL,65.9376,66.1596
國立高雄師範大學,英語學系,109,1.25,2,NULL,1,NULL,NULL,NULL,1,1,NULL,65.952,66.1479
國立屏東大學,國際貿易學系,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,67.14,66.1301
國立臺北教育大學,兒童英語教育學系(自費),109,1,2,NULL,1,NULL,NULL,NULL,1,1,NULL,65.8833,66.1263
國立中興大學,植物病理學系,109,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,63.0277,66.1182
國立彰化師範大學,資訊工程學系,109,1,1.5,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,59.825,66.0774
世新大學,廣播電視電影學系電影組,109,2,2,NULL,NULL,NULL,NULL,NULL,1,1,1,67.4857,66.0641
國立高雄師範大學,電機工程學系,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,59.86,66.0293
國立高雄大學,西洋語文學系,109,1.25,1.5,NULL,NULL,NULL,NULL,NULL,1,NULL,1,67.5011,65.983
國立屏東大學,社會發展學系,109,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,65.2,65.9808
國立屏東大學,不動產經營學系,109,1.5,1.25,NULL,1.25,NULL,NULL,NULL,NULL,NULL,NULL,66.2875,65.9664
國立臺灣海洋大學,運輸科學系A組,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,66.78,65.9352
長庚大學,醫務管理學系(社會組),109,1,1.5,NULL,1.25,NULL,NULL,NULL,NULL,NULL,NULL,65.888,65.9313
國立臺南大學,數位學習科技學系(社會組),109,1.5,1.75,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,66.7143,65.9006
臺北市立大學,應用物理暨化學系電子物理組,109,1,1.25,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,61.216,65.8924
國立臺北教育大學,特殊教育學系(女),109,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,67.1564,65.8828
長庚大學,生物醫學系,109,NULL,1.25,1,NULL,1,1.25,1.25,NULL,NULL,NULL,59.2243,65.87
國立嘉義大學,財務金融學系,109,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,67.1091,65.8537
慈濟大學,物理治療學系,109,NULL,2,1,NULL,1,NULL,1,NULL,NULL,NULL,61.18,65.8315
國立屏東大學,應用日語學系,109,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,69.52,65.7931
國立臺中教育大學,教育學系,109,1.25,1,NULL,1,NULL,NULL,NULL,1,1,NULL,63.7752,65.7862
國立高雄大學,電機工程學系,109,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,59.4662,65.7781
中山醫學大學,語言治療與聽力系語言治療組,109,1.5,2,NULL,NULL,1,NULL,1.5,NULL,NULL,NULL,66.4,65.7645
國立中正大學,生物醫學科學系,109,1,1.25,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,62.1984,65.7642
輔仁大學,企業管理學系,109,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,64.0969,65.762
東吳大學,歷史學系,109,2,1.5,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,68.5091,65.7532
輔仁大學,職能治療學系,109,1.25,2,1,NULL,1,NULL,2,NULL,NULL,NULL,62.2897,65.7294
國立中興大學,水土保持學系,109,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,59.124,65.7146
國立臺灣海洋大學,航運管理學系,109,1,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,66.5111,65.6957
國立臺灣海洋大學,海洋法政學士學位學程,109,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,68.18,65.6915
國立臺灣海洋大學,機械與機電工程學系,109,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,59.0846,65.5804
高雄醫學大學,心理學系,109,2,2,1.5,NULL,NULL,NULL,1,NULL,NULL,NULL,63.5846,65.5593
國立臺南大學,電機工程學系,109,1,1,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,58.3917,65.4815
高雄醫學大學,呼吸治療學系,109,NULL,1.25,1,NULL,1,1.25,1.25,NULL,NULL,NULL,58.513,65.4789
國立彰化師範大學,資訊管理系數位科技與管理組,109,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.8,65.417
臺北市立大學,英語教學系,109,1.25,2,NULL,1,NULL,NULL,NULL,1,1,NULL,64.784,65.3925
國立高雄師範大學,工業設計學系,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,65.74,65.3893
國立東華大學,財務金融學系,109,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,64.5622,65.3858
國立臺北教育大學,藝術與造形設計學系設計組,109,1.25,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,64.9684,65.3778
國立屏東大學,財務金融學系,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,1,65.5833,65.3623
國立臺灣藝術大學,戲劇學系(男),109,2,2,NULL,1,NULL,NULL,NULL,1,1,NULL,65.4714,65.3385
輔仁大學,義大利語文學系,109,1.5,1.5,NULL,NULL,NULL,NULL,NULL,1,1,NULL,66.63,65.338
國立中興大學,景觀與遊憩學士學位學程,109,1,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,59.1,65.3074
國立臺中教育大學,國際企業學系,109,1.25,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,1,65.4632,65.2524
臺北市立大學,應用物理暨化學系應用化學組,109,1,1.25,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,60.144,65.2183
國立彰化師範大學,電子工程學系,109,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,59.0125,65.2169
馬偕醫學院,聽力暨語言治療學系聽力組,109,1,1.5,1,NULL,1.5,NULL,1,NULL,NULL,NULL,59.0883,65.2084
中國醫藥大學,生物科技學系,109,1,1.25,NULL,NULL,NULL,1.25,1.5,NULL,NULL,NULL,66.148,65.1835
中原大學,電機工程學系,109,NULL,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,54.7833,65.1417
國立嘉義大學,應用經濟學系,109,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,64.2325,65.1258
國立屏東大學,資訊管理學系,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,65.2,65.0915
國立臺中教育大學,諮商與應用心理學系,109,2,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,66.487,65.0559
中原大學,化學工程學系材料工程組,109,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,58.25,65.0482
元智大學,資訊工程學系(資訊應用組),109,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,63.6333,65.0452
國立屏東大學,行銷與流通管理學系,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,65.06,65.0143
國立高雄大學,應用化學系,109,NULL,1,1,NULL,1,1.5,NULL,NULL,NULL,NULL,59.1444,65.014
中原大學,室內設計學系,109,2,1,NULL,1,NULL,NULL,NULL,2,1.5,NULL,64.5,64.9604
國立臺中教育大學,英語學系(自費),109,1,2,NULL,NULL,NULL,NULL,NULL,1,1,NULL,66.58,64.9578
國立中興大學,農藝學系,109,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,61.1538,64.9478
國立彰化師範大學,特殊教育學系,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,63.5417,64.9436
高雄醫學大學,醫藥暨應用化學系應用化學組,109,NULL,1.5,1.5,NULL,1,1.5,NULL,NULL,NULL,NULL,58.6455,64.9417
中原大學,建築學系,109,1.75,1.75,2,NULL,1,1,NULL,NULL,NULL,NULL,59.468,64.9164
國立臺南大學,行政管理學系,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,1,63.775,64.9048
國立臺灣海洋大學,通訊與導航工程學系,109,1,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,58.46,64.9035
淡江大學,外交與國際關係學系學士班,109,1.5,2,NULL,NULL,NULL,NULL,NULL,1.5,NULL,NULL,67.42,64.8902
國立高雄師範大學,化學系,109,NULL,2,1,NULL,NULL,2,NULL,NULL,NULL,NULL,64.62,64.793
臺北市立大學,中國語文學系,109,2,1,NULL,1,NULL,NULL,NULL,1,1,NULL,64.1417,64.7843
國立臺北教育大學,藝術造形設計系藝術組(自費),109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,NULL,64.406,64.7513
輔仁大學,經濟學系,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,64.52,64.7425
輔仁大學,臨床心理學系,109,1.25,2,1,NULL,NULL,NULL,1.25,NULL,NULL,NULL,62.3455,64.7342
東吳大學,企業管理學系,109,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,63.4375,64.669
國立彰化師範大學,物理學系光電組,109,1,1,1.5,NULL,2,1,NULL,NULL,NULL,NULL,57.7308,64.6607
國立臺灣海洋大學,輪機工程學系動力工程組,109,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,57.62,64.6574
國立嘉義大學,動物科學系,109,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,60.7123,64.6512
國立暨南國際大學,財務金融學系,109,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,64.32,64.6431
國立彰化師範大學,機電工程學系,109,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,58.0625,64.6416
中原大學,財經法律學系,109,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,NULL,1,62.8077,64.6388
國立臺中教育大學,幼兒教育學系,109,1.5,1.25,NULL,1,NULL,NULL,NULL,1,NULL,1,63.1791,64.6248
國立臺北教育大學,特殊教育學系(男),109,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,64.9455,64.6145
世新大學,廣播電視電影學系電視組,109,2,2,NULL,NULL,NULL,NULL,NULL,1,1,1,65.8,64.6001
國立彰化師範大學,物理學系物理組,109,1,1,1.5,NULL,2,1,NULL,NULL,NULL,NULL,57.6231,64.5921
亞洲大學,物理治療學系,109,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,59.475,64.577
國立臺南大學,文化與自然資源學系,109,1,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,66.0917,64.5566
國立臺灣海洋大學,海洋經營管理學士學位學程,109,1,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,65.2,64.554
東吳大學,資訊管理學系,109,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,62.9556,64.4967
臺北市立大學,運動健康科學系,109,1.5,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,66.5778,64.4295
高雄醫學大學,生命科學院學士班,109,NULL,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,64.6333,64.427
輔仁大學,新聞傳播學系,109,2,2,NULL,1,NULL,NULL,NULL,1,NULL,1,64.4429,64.3911
國立臺北教育大學,資訊科學系,109,1,2,2,NULL,2,NULL,NULL,NULL,NULL,NULL,58.1143,64.3603
亞洲大學,職能治療學系,109,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,66.025,64.2772
國立東華大學,歷史學系,109,1.5,1.5,NULL,NULL,NULL,NULL,NULL,2,1,NULL,65.5967,64.2724
東海大學,法律學系,109,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,1,62.95,64.2593
臺北市立大學,學習與媒材設計學系,109,2,2,NULL,1.5,NULL,NULL,NULL,1,1,NULL,63.2267,64.2578
中山醫學大學,心理學系,109,1.5,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.7333,64.2325
輔仁大學,廣告傳播學系,109,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,61.9969,64.2172
臺北市立大學,資訊科學系,109,1.25,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,58.272,64.2163
亞洲大學,聽力暨語言治療學系,109,1,2,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,65.9,64.2106
長庚大學,人工智慧學士學位學程,109,1,1.25,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,56.8021,64.2016
逢甲大學,電機工程學系乙組,109,1.5,1.25,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,63.2118,64.1944
國立聯合大學,文化創意與數位行銷學系,109,2,1,NULL,NULL,NULL,NULL,NULL,2,1,2,64.9563,64.1547
輔仁大學,影像傳播學系,109,2,2,NULL,1,NULL,NULL,NULL,1,1,NULL,63.9286,64.1325
國立中興大學,森林學系林學組,109,NULL,1.5,1,NULL,1,1,1.5,NULL,NULL,NULL,56.9967,64.0996
臺北市立大學,教育學系,109,2,2,NULL,2,NULL,NULL,NULL,1,1,NULL,62.7,64.0993
國立高雄師範大學,電子工程學系,109,1,1,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,56.1667,64.0953
高雄醫學大學,生物科技學系,109,1,1.25,1,NULL,NULL,1.25,1.75,NULL,NULL,NULL,59.6336,64.0528
國立臺南大學,英語學系,109,1.25,2,NULL,NULL,NULL,NULL,NULL,1,1,NULL,65.5048,64.0418
國立中山大學,海洋生物科技暨資源學系,109,NULL,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,60.06,63.9643
國立嘉義大學,應用歷史學系,109,1.25,1,NULL,NULL,NULL,NULL,NULL,1.5,1.25,NULL,64.59,63.96
國立中興大學,森林學系木材科學組,109,NULL,1.5,1,NULL,1.25,1.5,1,NULL,NULL,NULL,56.784,63.939
國立高雄師範大學,軟體工程與管理學系,109,1.25,1.5,1.5,NULL,1,1,NULL,NULL,NULL,NULL,57.0368,63.8809
國立臺中教育大學,語文教育學系,109,2,1.25,NULL,1,NULL,NULL,NULL,1.25,1,NULL,62.76,63.8576
東吳大學,經濟學系,109,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,63.5636,63.8454
中原大學,應用外國語文學系,109,1.5,2,NULL,NULL,NULL,NULL,NULL,1,1,NULL,65.3636,63.8438
逢甲大學,資訊工程學系乙組,109,2,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,63.956,63.8108
世新大學,廣播電視電影學系廣播組,109,2,2,NULL,NULL,NULL,NULL,NULL,1,1,1,64.7429,63.7625
國立臺中教育大學,資訊工程學系,109,1,1,1.25,NULL,1,NULL,NULL,NULL,NULL,NULL,56.0941,63.74
銘傳大學,法律學系(台北校區),109,2,1.5,NULL,NULL,NULL,NULL,NULL,1,NULL,1,65.5055,63.739
東吳大學,德國文化學系,109,1.5,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,64.4667,63.7322
國立中興大學,園藝學系,109,1,1.5,1,NULL,NULL,1.5,2,NULL,NULL,NULL,59.9357,63.7131
亞洲大學,財經法律學系(科技法律組),109,2,NULL,NULL,NULL,NULL,NULL,NULL,2,1,2,65.5143,63.6902
國立臺南大學,經營與管理學系,109,1,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,60.7833,63.6884
國立嘉義大學,電機工程學系,109,1,1.5,1.75,NULL,1.5,1,NULL,NULL,NULL,NULL,55.6,63.678
銘傳大學,時尚與創新管理學士學位學程,109,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,66.3,63.6709
國立臺灣海洋大學,海洋觀光管理學士學位學程,109,1.5,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,64.3556,63.6657
國立臺北教育大學,數學暨資訊教育系資訊組(男),109,1.25,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.3647,63.6612
