university,subject,year,chinese,english,mathA,mathB,physics,chemistry,biology,history,geography,citizen,average
國立臺灣大學,工商管理學系企業管理組,100,1,2,NULL,2,NULL,NULL,NULL,NULL,1,1,86.2286
國立臺灣大學,工商管理學系企管組英文專班,100,1,2,NULL,2,NULL,NULL,NULL,NULL,1,1,86.2857
國立臺灣大學,工商管理學系科技管理組,100,1,2,2,NULL,1,1,NULL,NULL,NULL,NULL,84.7429
國立臺灣大學,工程科學及海洋工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,82.9
國立臺灣大學,心理學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.5167
國立臺灣大學,戲劇學系(男),100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,78.7833
國立臺灣大學,戲劇學系(女),100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,79.4333
國立臺灣大學,政治學系公共行政組,100,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,81.7236
國立臺灣大學,政治學系國際關係組,100,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,82.4727
國立臺灣大學,政治學系政治理論組,100,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,81.1964
國立臺灣大學,日本語文學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,80.625
國立臺灣大學,昆蟲學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.2
國立臺灣大學,會計學系,100,1.25,2,NULL,1.25,NULL,NULL,NULL,NULL,1,1,84.0923
國立臺灣大學,材料科學與工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,86.14
國立臺灣大學,森林環境暨資源學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.1667
國立臺灣大學,植物病理與微生物學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.7667
國立臺灣大學,機械工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,83.82
國立臺灣大學,法律學系司法組,100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,83.25
國立臺灣大學,法律學系法學組,100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,83.75
國立臺灣大學,法律學系財經法學組,100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,85.1833
國立臺灣大學,牙醫學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,87.3167
國立臺灣大學,物理學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,86.6
國立臺灣大學,物理治療學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.7833
國立臺灣大學,獸醫學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,81.4667
國立臺灣大學,生化科技學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,81.3667
國立臺灣大學,生命科學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.2667
國立臺灣大學,生物環境系統工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.58
國立臺灣大學,生物產業傳播暨發展學系,100,1.25,1.5,NULL,1.5,NULL,NULL,NULL,NULL,1,1,81.6528
國立臺灣大學,生物產業機電工程學系,100,1,1,1.25,NULL,1.25,1,NULL,NULL,NULL,NULL,81.8236
國立臺灣大學,社會學系,100,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,1,1,81.2538
國立臺灣大學,社會工作學系,100,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,80.2431
國立臺灣大學,經濟學系,100,1.5,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,87.83
國立臺灣大學,職能治療學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.0333
國立臺灣大學,藥學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,81.8333
國立臺灣大學,護理學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.45
國立臺灣大學,財務金融學系,100,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,91.1889
國立臺灣大學,資訊工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,85.02
國立臺灣大學,資訊管理學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,83.06
國立臺灣大學,農業化學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.7667
國立臺灣大學,農業經濟學系,100,1.5,2,2,NULL,1,1,NULL,NULL,NULL,NULL,77.7588
國立臺灣大學,農藝學系,100,1,1,1,NULL,1.25,1.25,NULL,NULL,NULL,NULL,76.4662
國立臺灣大學,醫學檢驗暨生物技術學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.2667
國立臺灣大學,醫學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,89.4
國立臺灣大學,電機工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,86.62
國立臺灣大學,數學系,100,1,1,1.5,NULL,1,1,NULL,NULL,NULL,NULL,82.6364
國立臺灣大學,歷史學系,100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,80.4167
國立臺灣師範大學,人發與家庭系家庭生活教育組,100,1.75,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,76.4487
國立臺灣師範大學,人發與家庭系幼兒發展教育組,100,1.75,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,75.7236
國立臺灣師範大學,人發與家庭系營養科學教育組,100,1,1.5,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,68.3077
國立臺灣師範大學,企業管理學士學位學程,100,1,2,NULL,1.5,NULL,NULL,NULL,NULL,1,1,77.4308
國立臺灣師範大學,健康促進與衛生教育學系,100,1,2,1.75,NULL,2,NULL,NULL,NULL,NULL,NULL,68.2222
國立臺灣師範大學,公民教育與活動領導學系,100,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,NULL,1.25,74.4211
國立臺灣師範大學,化學系,100,1,1.25,1,NULL,1.5,1.75,NULL,NULL,NULL,NULL,71.2892
國立臺灣師範大學,國文學系(公費),100,2,1.5,NULL,NULL,NULL,NULL,NULL,NULL,1,1,86.54
國立臺灣師範大學,國文學系(自費),100,2,1.5,NULL,NULL,NULL,NULL,NULL,NULL,1,1,73.9545
國立臺灣師範大學,圖文傳播學系,100,1.25,1.25,1,NULL,1,1,NULL,NULL,NULL,NULL,69.3509
國立臺灣師範大學,地球科學系,100,NULL,1,2,NULL,2,1.5,NULL,NULL,NULL,NULL,71.6462
國立臺灣師範大學,地理學系,100,1,1.25,NULL,1,NULL,NULL,NULL,NULL,1.25,1,74.0727
國立臺灣師範大學,工業教育學系室內設計組,100,1.25,1.25,1,NULL,NULL,NULL,NULL,NULL,NULL,1.5,55.0583
國立臺灣師範大學,應用華語文學系,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1.25,76.6528
國立臺灣師範大學,應用電子科技學系,100,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,71.3846
國立臺灣師範大學,教育學系,100,1.25,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,74.3217
國立臺灣師範大學,教育心理與輔導學系,100,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,76.1964
國立臺灣師範大學,東亞學系政治與經濟組,100,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,1.5,75.8154
國立臺灣師範大學,東亞學系漢學與文化組,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5,75.4615
國立臺灣師範大學,機電科技學系,100,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,72.48
國立臺灣師範大學,物理學系(公費),100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,83.56
國立臺灣師範大學,物理學系(自費),100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,71.34
國立臺灣師範大學,特殊教育學系,100,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,73.2545
國立臺灣師範大學,生命科學系,100,1,1.25,1,NULL,1.5,1.25,NULL,NULL,NULL,NULL,71.5383
國立臺灣師範大學,社會教育學系,100,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,1,1,74.5538
國立臺灣師範大學,科技應用與人力資源發展學系,100,1,1,1.25,NULL,1.25,1,NULL,NULL,NULL,NULL,67.8545
國立臺灣師範大學,美術學系國畫組,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,70.528
國立臺灣師範大學,美術學系西畫組,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,73.78
國立臺灣師範大學,臺灣語文學系,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,1,74.68
國立臺灣師範大學,英語學系,100,1,2,NULL,1,NULL,NULL,NULL,NULL,1,1,77.6
國立臺灣師範大學,視覺設計學系,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,73.316
國立臺灣師範大學,資訊工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,71.44
國立臺灣師範大學,音樂學系-中國傳統樂器,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,68.34
國立臺灣師範大學,音樂學系-單簧管,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,81.745
國立臺灣師範大學,音樂學系-小提琴,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,78.88
國立臺灣師範大學,音樂學系-聲樂,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,77.56
國立臺灣師範大學,音樂學系-鋼琴,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,80.345
國立臺灣師範大學,音樂學系-理論作曲,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,77.5
國立臺灣師範大學,體育學系,100,1,2,1,NULL,1,NULL,NULL,NULL,NULL,2,55.8429
國立臺灣師範大學,數學系,100,1,1,2,NULL,1.5,1,NULL,NULL,NULL,NULL,70.6615
國立臺灣師範大學,歷史學系,100,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1.5,74.6917
國立臺灣海洋大學,商船學系,100,1.5,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.2727
國立臺灣海洋大學,機械與機電工程學系,100,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,63.2308
國立臺灣海洋大學,水產養殖學系,100,1,1.5,1,NULL,1.75,1.5,NULL,NULL,NULL,NULL,54.6815
國立臺灣海洋大學,河海工程學系,100,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,56.5692
國立臺灣海洋大學,海洋環境資訊系,100,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,57.3154
國立臺灣海洋大學,環境生物與漁業科學學系,100,1,1.5,1.25,NULL,1.75,1,NULL,NULL,NULL,NULL,57.1385
國立臺灣海洋大學,生命科學系,100,1,1.75,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,64.2119
國立臺灣海洋大學,系統工程暨造船學系,100,1,1.25,1.25,NULL,1.25,1,NULL,NULL,NULL,NULL,58.713
國立臺灣海洋大學,航運管理學系,100,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,72.4875
國立臺灣海洋大學,資訊工程學系,100,1,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,65.225
國立臺灣海洋大學,通訊與導航工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,63.72
國立臺灣海洋大學,運輸科學系,100,2,2,2,NULL,1,1,NULL,NULL,NULL,NULL,55.4875
國立臺灣海洋大學,電機工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,66.34
國立臺灣海洋大學,食品科學系生物科技組,100,1,1.5,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,62.2846
國立臺灣海洋大學,食品科學系食品科學組,100,1,1.5,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,61.4154
國立臺灣海洋大學,輪機工程學系動力工程組,100,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,61.5846
國立臺灣海洋大學,輪機工程學系能源應用組,100,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,60.3846
國立臺灣藝術大學,古蹟藝術修護學系,100,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.75,65.3238
國立臺灣藝術大學,圖文傳播藝術學系,100,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,76.7091
國立臺灣藝術大學,多媒體動畫藝術學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,2,69.8125
國立臺灣藝術大學,工藝設計學系,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,67.37
國立臺灣藝術大學,廣播電視學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,1,74.0417
國立臺灣藝術大學,戲劇學系(男),100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,1,68.5714
國立臺灣藝術大學,戲劇學系(女),100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,1,70.3714
國立臺灣藝術大學,書畫藝術學系,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,65.14
國立臺灣藝術大學,美術學系,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,66.2
國立臺灣藝術大學,視覺傳達設計學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,2,68.275
國立臺灣藝術大學,雕塑學系(男),100,2,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,2,58.9
國立臺灣藝術大學,雕塑學系(女),100,2,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,2,59.6
國立臺灣藝術大學,電影學系,100,1.5,2,NULL,1,NULL,NULL,NULL,NULL,NULL,1,72
國立臺灣藝術大學,音樂學系-擊樂,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,69.785
國立臺灣藝術大學,音樂學系-木管樂,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,75.1
國立臺灣藝術大學,音樂學系-絃樂,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,70.105
國立臺灣藝術大學,音樂學系-聲樂,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,57.93
國立臺灣藝術大學,音樂學系-銅管樂,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,68.3
國立臺灣藝術大學,音樂學系-鋼琴,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,71.54
國立臺灣藝術大學,音樂學系-理論作曲,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,71.845
國立臺灣體育學院,休閒運動學系,100,1.75,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,47.4765
國立臺灣體育學院,運動健康科學系,100,1,2,NULL,NULL,2,1.5,NULL,NULL,NULL,NULL,41.5067
國立臺灣體育學院,運動管理學系(嘉義校區),100,2,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,52.4261
國立臺灣體育學院,運動資訊與傳播學系(嘉義),100,2,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,50.9652
國立臺灣體育學院,體育學系,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.5,43.2873
國立臺北大學,中國文學系,100,1.5,1,NULL,NULL,NULL,NULL,NULL,NULL,1,1,74.0727
國立臺北大學,企業管理學系,100,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,79.4818
國立臺北大學,休閒運動與管理學系,100,1.5,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,75.9
國立臺北大學,公共行政暨政策學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,1.5,75.7615
國立臺北大學,應用外語學系,100,1.5,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,77.5727
國立臺北大學,會計學系,100,1,2,NULL,2,NULL,NULL,NULL,NULL,1,1,77.6571
國立臺北大學,法律學系司法組,100,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,1,78.54
國立臺北大學,法律學系法學組,100,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,1,77.96
國立臺北大學,法律學系財經法組,100,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,1,79.56
國立臺北大學,社會學系,100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,74.7
國立臺北大學,社會工作學系,100,1.5,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1.25,74.3686
國立臺北大學,統計學系,100,1,1.25,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,79.5947
國立臺北大學,經濟學系,100,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,1,1,76.0833
國立臺北大學,財政學系,100,1.25,1.25,NULL,1.25,NULL,NULL,NULL,NULL,1,1,76.2348
國立臺北大學,資訊工程學系,100,1,1.25,1.5,NULL,1.25,1,NULL,NULL,NULL,NULL,69.6833
國立臺北大學,金融與合作經營學系,100,1,1.25,NULL,1.5,NULL,NULL,NULL,NULL,1,1,77.5878
國立臺北大學,不動產與城鄉環境學系,100,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,1,NULL,75.47
國立臺北大學,歷史學系,100,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,74.1257
國立臺北教育大學,兒童英語教育學系,100,1,2,NULL,1,NULL,NULL,NULL,NULL,1,1,72.0167
國立臺北教育大學,幼兒與家庭教育學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,68.2667
國立臺北教育大學,心理與諮商學系,100,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,1,1,72.9154
國立臺北教育大學,教育學系,100,1.5,2,NULL,1.25,NULL,NULL,NULL,NULL,NULL,1,70.3926
國立臺北教育大學,教育經營與管理學系,100,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1,70.4545
國立臺北教育大學,文化創意產業經營學系,100,1.25,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,72.1333
國立臺北教育大學,特殊教育學系(男),100,1.5,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,67.91
國立臺北教育大學,特殊教育學系(女),100,1.5,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,70.66
國立臺北教育大學,社會與區域發展學系,100,1,2,NULL,1,NULL,NULL,NULL,NULL,1.5,1.5,70.5143
國立臺北教育大學,自然科學教育學系(男),100,1,1,1.25,NULL,1.25,1.25,NULL,NULL,NULL,NULL,61.7183
國立臺北教育大學,自然科學教育學系(女),100,1,1,1.25,NULL,1.25,1.25,NULL,NULL,NULL,NULL,59.8087
國立臺北教育大學,藝術與造形設計學系設計組,100,1.25,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,73.5882
國立臺北教育大學,藝術與造形設計系藝術組(男),100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,67.78
國立臺北教育大學,藝術與造形設計系藝術組(女),100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,70
國立臺北教育大學,語文與創作學系文學創作組,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,71.65
國立臺北教育大學,語文與創作學系語文師資組,100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,1,69.0857
國立臺北教育大學,資訊科學系,100,1,2,2,NULL,2,NULL,NULL,NULL,NULL,NULL,67.4571
國立臺北教育大學,音樂學系-中國傳統樂器,100,1.25,1.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,65.0333
國立臺北教育大學,音樂學系-大提琴,100,1.25,1.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,67.9089
國立臺北教育大學,音樂學系-聲樂,100,1.25,1.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,64.5667
國立臺北教育大學,音樂學系-鋼琴,100,1.25,1.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,75.5244
國立臺北教育大學,體育學系(男),100,1.5,1.5,1,NULL,1,NULL,NULL,NULL,NULL,2,48.0886
國立臺北教育大學,體育學系(女),100,1.5,1.5,1,NULL,1,NULL,NULL,NULL,NULL,2,45.1886
國立臺北教育大學,數位科技設計學系,100,1,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,66.7308
國立臺北教育大學,數學暨資訊教育系資訊組(男),100,1,1,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,63.3909
國立臺北教育大學,數學暨資訊教育系資訊組(女),100,1,1,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,61.6545
國立臺北教育大學,數學暨資訊教育系數學組(男),100,1,1,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,64.4545
國立臺北教育大學,數學暨資訊教育系數學組(女),100,1,1,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,60.3818
國立陽明大學,牙醫學系,100,1,1.25,1,NULL,1.25,1,NULL,NULL,NULL,NULL,85.6815
國立陽明大學,物理治療暨輔助科技學系,100,1,1.25,1,NULL,1.25,1,NULL,NULL,NULL,NULL,75.2
國立陽明大學,生命科學系暨基因研究所,100,1,1.25,1.25,NULL,1,1.25,NULL,NULL,NULL,NULL,76.5185
國立陽明大學,生物醫學工程學系,100,1,1.25,1.25,NULL,1,1,NULL,NULL,NULL,NULL,78.7964
國立陽明大學,生物醫學影像暨放射科學系,100,1,1.25,1.25,NULL,1.25,1,NULL,NULL,NULL,NULL,73.9926
國立陽明大學,護理學系,100,1.5,1.5,1,NULL,1,1,NULL,NULL,NULL,NULL,72.0643
國立陽明大學,醫學生物技術暨檢驗學系,100,1,1.25,1,NULL,1.25,1.25,NULL,NULL,NULL,NULL,76.3407
國立陽明大學,醫學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,88.4833
國立體育大學,休閒產業經營學系,100,2,2,NULL,1.25,NULL,NULL,NULL,NULL,NULL,NULL,58.1143
國立體育大學,運動保健學系A,100,2,2,1,NULL,1.75,NULL,NULL,NULL,NULL,1,43.4271
國立體育大學,運動保健學系B,100,2,2,1,NULL,1.75,NULL,NULL,NULL,NULL,NULL,46.8193
國立體育大學,適應體育學系,100,1.5,2,1,NULL,2,NULL,NULL,NULL,NULL,1,35.8627
國立體育大學,體育推廣學系A,100,2,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1,56.1692
國立體育大學,體育推廣學系B,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.5,48.2873
國立高雄大學,亞太工商管理學系企業管理組,100,1,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,71.2819
國立高雄大學,亞太工商管理學系工業管理組,100,1,1.25,1,NULL,1,1,NULL,NULL,NULL,NULL,61.8
國立高雄大學,傳統工藝與創意設計學系,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,1,2,54.1157
國立高雄大學,化學工程及材料工程學系,100,1,1,1.25,NULL,1.25,1.5,NULL,NULL,NULL,NULL,68.05
國立高雄大學,土木與環境工程學系,100,1,1,2,NULL,1.5,1.5,NULL,NULL,NULL,NULL,64.1786
國立高雄大學,應用化學系,100,NULL,1.5,1,NULL,1,2,NULL,NULL,NULL,NULL,65.9364
國立高雄大學,應用物理學系,100,1,1.25,1.5,NULL,2,1,NULL,NULL,NULL,NULL,65.6667
國立高雄大學,應用經濟學系,100,1,1.75,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,75.979
國立高雄大學,應用數學系,100,1,1,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,64.7778
國立高雄大學,政治法律學系,100,1.25,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,1.25,71.7133
國立高雄大學,東亞語文學系日語組,100,2,1.5,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5,71.175
國立高雄大學,東亞語文學系越語組,100,2,1.5,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5,67.625
國立高雄大學,東亞語文學系韓語組,100,2,1.5,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5,70.2583
國立高雄大學,法律學系,100,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,70.9418
國立高雄大學,生命科學系,100,NULL,1.25,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,61.1648
國立高雄大學,西洋語文學系,100,1.5,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,71.8091
國立高雄大學,財經法律學系,100,1.25,1.25,NULL,1.25,NULL,NULL,NULL,NULL,NULL,1,73.0435
國立高雄大學,資訊工程學系,100,1,1,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,68.0889
國立高雄大學,資訊管理學系,100,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,73.875
國立高雄大學,運動健康與休閒學系,100,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,67.9364
國立高雄大學,電機工程學系,100,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,67.4769
國立高雄大學,金融管理學系,100,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,1,1,72.8083
國立高雄師範大學,事業經營學系,100,1.5,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,74.7524
國立高雄師範大學,光電與通訊工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,66.5
國立高雄師範大學,化學系(公費),100,1,1,1.5,NULL,1.5,2,NULL,NULL,NULL,NULL,82.6071
國立高雄師範大學,化學系(自費),100,1,1,1.5,NULL,1.5,2,NULL,NULL,NULL,NULL,66.5714
國立高雄師範大學,國文學系國文組,100,1.5,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1.25,68.1467
國立高雄師範大學,國文學系應用中文組,100,1.5,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1.25,67.9467
國立高雄師範大學,地理學系,100,1,1.25,NULL,1,NULL,NULL,NULL,NULL,1.25,1,69.0509
國立高雄師範大學,工業科技教育學系,100,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,61.7231
國立高雄師範大學,工業設計學系,100,1,1.5,1,NULL,1.5,1,NULL,NULL,NULL,NULL,64.725
國立高雄師範大學,教育學系,100,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,1,1,67.8538
國立高雄師範大學,物理學系,100,1,1,1.5,NULL,2,1,NULL,NULL,NULL,NULL,67.3538
國立高雄師範大學,特殊教育學系,100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,66.66
國立高雄師範大學,生物科技系,100,1,1.25,1,NULL,2,1,NULL,NULL,NULL,NULL,65.6608
國立高雄師範大學,美術學系,100,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,2,58.956
國立高雄師範大學,英語學系,100,1.5,2,NULL,1,NULL,NULL,NULL,NULL,1,1,71.1077
國立高雄師範大學,視覺設計學系,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,66.45
國立高雄師範大學,軟體工程學系,100,1.25,1.5,1.5,NULL,1,1,NULL,NULL,NULL,NULL,64.92
國立高雄師範大學,電子工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,65.06
國立高雄師範大學,音樂學系-中提琴,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,72.72
國立高雄師範大學,音樂學系-小提琴,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,73.255
國立高雄師範大學,音樂學系-聲樂,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,54.95
國立高雄師範大學,音樂學系-鋼琴,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,74.65
國立高雄師範大學,音樂學系-長號,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0
