university,subject,year,chinese,english,mathA,mathB,physics,chemistry,biology,history,geography,citizen,average,0
中國醫藥大學,物理治療學系,110,NULL,1.5,1,NULL,1,NULL,1.25,NULL,NULL,NULL,69.2168
中國醫藥大學,生物科技學系,110,1,1.25,NULL,NULL,NULL,1.25,1.5,NULL,NULL,NULL,63.63
中國醫藥大學,生物醫學影像暨放射科學學系,110,NULL,1,1.5,NULL,1,NULL,1,NULL,NULL,NULL,57.5778
中國醫藥大學,藥學系,110,1,1,1,NULL,NULL,1,1,NULL,NULL,NULL,79.64
中國醫藥大學,藥用化妝品學系,110,1,2,NULL,NULL,NULL,2,2,NULL,NULL,NULL,54.9571
中國醫藥大學,護理學系,110,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,58.7875
中國醫藥大學,運動醫學系,110,1.25,2,NULL,NULL,NULL,NULL,1.5,NULL,NULL,NULL,67.4737
中國醫藥大學,醫學檢驗生物技術學系,110,1,NULL,NULL,NULL,NULL,1,1.25,NULL,NULL,NULL,72.0308
中國醫藥大學,醫學系,110,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,83.43
中山醫學大學,健康產業科技管理學系,110,2,1,1,NULL,NULL,2,2,NULL,NULL,NULL,42.7875
中山醫學大學,公共衛生學系,110,2,2,1,NULL,NULL,1.5,1,NULL,NULL,NULL,47.76
中山醫學大學,心理學系,110,1.5,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.5556
中山醫學大學,應用外國語言學系,110,1,2,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,47.575
中山醫學大學,營養學系,110,1,2,1,NULL,NULL,2,2,NULL,NULL,NULL,49.45
中山醫學大學,牙醫學系,110,1,1,1,NULL,NULL,1,1.25,NULL,NULL,NULL,82.8343
中山醫學大學,物理治療學系,110,1.5,1.5,1,NULL,1,NULL,1.5,NULL,NULL,NULL,67.8431
中山醫學大學,生物醫學科學學系,110,1,1.5,1,NULL,NULL,1.5,2,NULL,NULL,NULL,51.35
中山醫學大學,職業安全衛生學系,110,1.5,1,1,NULL,NULL,2,2,NULL,NULL,NULL,44.64
中山醫學大學,職能治療學系,110,1.25,1.5,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,74.1067
中山醫學大學,視光學系,110,1,1,1,NULL,1,NULL,1.5,NULL,NULL,NULL,46.1727
中山醫學大學,語言治療與聽力學系聽力組,110,1.5,2,NULL,NULL,1.5,NULL,1,NULL,NULL,NULL,57.325
中山醫學大學,語言治療與聽力學系語言治療組,110,1.5,2,NULL,NULL,1,NULL,1.5,NULL,NULL,NULL,66.4583
中山醫學大學,護理學系,110,1.25,1.5,1,NULL,NULL,1,1.25,NULL,NULL,NULL,44.75
中山醫學大學,醫學影像暨放射科學系,110,NULL,1,1.25,NULL,2,1,1.5,NULL,NULL,NULL,47.9111
中山醫學大學,醫學應用化學系,110,1,1,1.5,NULL,NULL,2,NULL,NULL,NULL,NULL,51.4636
