university,subject,year,chinese,english,mathA,mathB,physics,chemistry,biology,history,geography,citizen,average
國立嘉義大學,幼兒教育學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,62.3633
國立嘉義大學,微生物免疫與生物藥學系,108,1,1.5,1,NULL,NULL,1.75,1.75,NULL,NULL,NULL,59.8043
國立嘉義大學,應用化學系,108,1,2,1,NULL,1.5,2,NULL,NULL,NULL,NULL,60.4613
國立嘉義大學,應用數學系,108,1,1.5,2,NULL,1.5,1,NULL,NULL,NULL,NULL,54.3643
國立嘉義大學,應用歷史學系,108,1.25,1,NULL,NULL,NULL,NULL,NULL,1.5,1.25,NULL,68.54
國立嘉義大學,應用經濟學系,108,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,74.195
國立嘉義大學,教育學系,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,NULL,1,65.2892
國立嘉義大學,數位學習設計管理系(社會組),108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,67.9615
國立嘉義大學,數位學習設計管理系(自然組),108,2,2,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.6545
國立嘉義大學,景觀學系(社會組),108,2,1,NULL,1.5,NULL,NULL,NULL,1,2,NULL,70.4533
國立嘉義大學,景觀學系(自然組),108,1.5,1,1,NULL,NULL,NULL,2,NULL,NULL,NULL,58.4091
國立嘉義大學,木質材料與設計學系,108,1,1.5,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,50.8123
國立嘉義大學,森林暨自然資源學系,108,1,2,1,NULL,NULL,NULL,2,NULL,NULL,NULL,55.1333
國立嘉義大學,植物醫學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,56.9585
國立嘉義大學,機械與能源工程學系,108,1,1.5,1.75,NULL,1.5,1,NULL,NULL,NULL,NULL,58.0741
國立嘉義大學,水生生物科學系,108,1,2,1,NULL,NULL,2,2,NULL,NULL,NULL,52.1
國立嘉義大學,特殊教育學系,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,61.5585
國立嘉義大學,獸醫學系,108,1,1.25,1,NULL,NULL,1.25,1.25,NULL,NULL,NULL,79.4104
國立嘉義大學,生化科技學系,108,1,1.5,1,NULL,NULL,2,2,NULL,NULL,NULL,57.8067
國立嘉義大學,生物事業管理學系,108,1,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,67.0571
國立嘉義大學,生物機電工程學系,108,1,1.5,1.75,NULL,1.5,1,NULL,NULL,NULL,NULL,56.4815
國立嘉義大學,生物資源學系,108,1,1.75,1,NULL,NULL,1.5,2,NULL,NULL,NULL,55.0621
國立嘉義大學,生物農業科技學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,54.4046
國立嘉義大學,行銷與觀光管理學系,108,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,69.2909
國立嘉義大學,視覺藝術學系,108,2,1.5,NULL,NULL,NULL,NULL,NULL,1,1,2,53.58
國立嘉義大學,財務金融學系,108,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,76.3455
國立嘉義大學,資訊工程學系,108,1,1.5,2,NULL,1.25,1,NULL,NULL,NULL,NULL,60.763
國立嘉義大學,資訊管理學系(社會組),108,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,76.1844
國立嘉義大學,資訊管理學系(自然組),108,1,1.5,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.2222
國立嘉義大學,輔導與諮商學系,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,NULL,1,69.1231
國立嘉義大學,農藝學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,54.2308
國立嘉義大學,電子物理學系,108,1,1.5,1.5,NULL,2,1,NULL,NULL,NULL,NULL,59.3186
國立嘉義大學,電機工程學系,108,1,1.5,1.75,NULL,1.5,1,NULL,NULL,NULL,NULL,60.7704
國立嘉義大學,音樂學系(公費)-臺南市,108,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,79.995
國立嘉義大學,音樂學系(自費)-綜合樂器,108,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,53.8875
國立嘉義大學,音樂學系(自費)-鋼琴,108,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,53.205
國立嘉義大學,食品科學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,57.5077
國立嘉義大學,體育與健康休閒學系,108,2,2,NULL,2,NULL,NULL,NULL,NULL,NULL,1,45.2257
國立宜蘭大學,休閒產業與健康促進學系,108,1,1.5,NULL,1,NULL,NULL,NULL,1,2,NULL,61.7585
國立宜蘭大學,化學工程與材料工程學系,108,1,1,1.5,NULL,1.5,1.5,NULL,NULL,NULL,NULL,53.4846
國立宜蘭大學,園藝學系,108,1,1,NULL,NULL,NULL,1,2,NULL,NULL,NULL,58.32
國立宜蘭大學,土木工程學系,108,2,NULL,1,NULL,1,1,NULL,NULL,NULL,NULL,61.86
國立宜蘭大學,外國語文學系,108,1.5,2,NULL,NULL,NULL,NULL,NULL,1,1,NULL,68.6364
國立宜蘭大學,應用經濟與管理學系,108,1,1,NULL,1,NULL,NULL,NULL,1,NULL,NULL,65.95
國立宜蘭大學,森林暨自然資源學系,108,1,1.5,NULL,NULL,NULL,1.5,1.5,NULL,NULL,NULL,54.9182
國立宜蘭大學,機械與機電工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,54.15
國立宜蘭大學,環境工程學系,108,1.5,1.5,1.5,NULL,NULL,1,NULL,NULL,NULL,NULL,55.9182
國立宜蘭大學,生物技術與動物科學系,108,1,1,NULL,NULL,NULL,1,2,NULL,NULL,NULL,62.75
國立宜蘭大學,生物機電工程學系,108,2,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,56.5077
國立宜蘭大學,資訊工程學系,108,1,2,1,NULL,1,NULL,NULL,NULL,NULL,NULL,60.82
國立宜蘭大學,電子工程學系,108,1,1.5,1,NULL,1.5,NULL,NULL,NULL,NULL,NULL,57.566
國立宜蘭大學,電機工程學系,108,1,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,61.1
國立宜蘭大學,食品科學系,108,1,1,NULL,NULL,NULL,2,2,NULL,NULL,NULL,58.6417
國立屏東大學,不動產經營學系,108,1.5,1.25,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,75.6212
國立屏東大學,中國語文學系,108,2,1.25,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,67.7271
國立屏東大學,企業管理學系,108,1,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,72.7286
國立屏東大學,休閒事業經營學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,71.7325
國立屏東大學,商業自動化與管理學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,74.04
國立屏東大學,國際貿易學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,76.22
國立屏東大學,幼兒教育學系,108,2,2,NULL,1,NULL,NULL,NULL,1,1,NULL,59.1286
國立屏東大學,應用化學系,108,NULL,1.5,1.5,NULL,NULL,2,NULL,NULL,NULL,NULL,51.92
國立屏東大學,應用數學系,108,1,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.9
國立屏東大學,應用日語學系,108,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,74.8
國立屏東大學,應用物理系光電暨材料組,108,1,1,2,NULL,2,1.5,NULL,NULL,NULL,NULL,52.5267
國立屏東大學,應用物理系物理組,108,1,1,2,NULL,2,1.5,NULL,NULL,NULL,NULL,53.58
國立屏東大學,應用英語學系,108,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,77.94
國立屏東大學,教育學系,108,2,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,61.0909
國立屏東大學,教育心理與輔導學系,108,1.5,1.5,NULL,1.25,NULL,NULL,NULL,NULL,NULL,1,66.9619
國立屏東大學,文化創意產業學系,108,2,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,68.2625
國立屏東大學,會計學系,108,2,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,81.0727
國立屏東大學,特殊教育學系,108,1.5,1.25,NULL,1.25,NULL,NULL,NULL,NULL,NULL,NULL,60.7025
國立屏東大學,社會發展學系,108,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,67.62
國立屏東大學,科普傳播學系,108,1.5,1,1,NULL,NULL,NULL,1.25,NULL,NULL,NULL,53.9642
國立屏東大學,英語學系,108,1,2,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,67.3
國立屏東大學,行銷與流通管理學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,75.92
國立屏東大學,視覺藝術學系數位媒體設計組,108,2,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,65.606
國立屏東大學,視覺藝術學系造形藝術組,108,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,55.886
國立屏東大學,財務金融學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,1,76.4667
國立屏東大學,資訊工程學系,108,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.48
國立屏東大學,資訊科學系,108,1.5,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.7818
國立屏東大學,資訊管理學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,74.52
國立屏東大學,電腦與智慧型機器人學位學程,108,NULL,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,56.75
國立屏東大學,電腦與通訊學系,108,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59.24
國立屏東大學,音樂學系,108,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,55.93
國立屏東大學,體育學系,108,2,1.75,NULL,NULL,NULL,NULL,1,NULL,NULL,2,52.3096
國立彰化師範大學,企業管理學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,78.54
國立彰化師範大學,公務與公民教育系公共事務組,108,1.25,1.25,NULL,1,NULL,NULL,NULL,1,NULL,2,75.0908
國立彰化師範大學,公務與公民教育系公民教育組,108,1.25,1.25,NULL,1,NULL,NULL,NULL,1,NULL,2,75.4169
國立彰化師範大學,化學系,108,1,1.25,1,NULL,1.25,2,NULL,NULL,NULL,NULL,65.8477
國立彰化師範大學,國文學系,108,2,1.5,NULL,NULL,NULL,NULL,NULL,1.5,1,NULL,73.65
國立彰化師範大學,地理學系,108,1,1.25,NULL,1,NULL,NULL,NULL,1,1.25,NULL,71.9382
國立彰化師範大學,數學系,108,1,1.25,2,NULL,1.25,NULL,NULL,NULL,NULL,NULL,58.5636
國立彰化師範大學,會計學系,108,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,78.0727
國立彰化師範大學,機電工程學系,108,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,62.6
國立彰化師範大學,物理學系光電組,108,1,1,1.5,NULL,2,1.5,NULL,NULL,NULL,NULL,62.8929
國立彰化師範大學,物理學系物理組,108,1,1,1.5,NULL,2,1.5,NULL,NULL,NULL,NULL,62.4
國立彰化師範大學,特殊教育學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,70.255
國立彰化師範大學,生物學系,108,1,1.75,1,NULL,NULL,1.5,2,NULL,NULL,NULL,64.0731
國立彰化師範大學,美術學系,108,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,2,59.744
國立彰化師範大學,英語學系,108,1.5,2,NULL,1,NULL,NULL,NULL,1,1,NULL,73.2615
國立彰化師範大學,資訊工程學系,108,1,1.5,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,65.1267
國立彰化師範大學,資訊管理學系資訊管理組,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,79.76
國立彰化師範大學,資訊管理系數位科技與管理組,108,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67.92
國立彰化師範大學,輔導與諮商系學校輔導諮商組,108,1.75,1.75,NULL,1.5,NULL,NULL,NULL,1,NULL,1,75.1143
國立彰化師範大學,輔導與諮商系社區輔導諮商組,108,1.75,1.75,NULL,1.5,NULL,NULL,NULL,1,NULL,1,74.1629
國立彰化師範大學,運動學系,108,2,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,63.7436
國立彰化師範大學,電子工程學系,108,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,63.0625
國立彰化師範大學,電機工程學系,108,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,65.125
國立成功大學,中國文學系,108,1.5,1,NULL,1,NULL,NULL,NULL,1,1,NULL,76.8545
國立成功大學,交通管理科學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,70.7
國立成功大學,企業管理學系,108,1,1.25,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,83.5169
國立成功大學,光電科學與工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.23
國立成功大學,全校不分系學士學位學程,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.07
國立成功大學,化學工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.32
國立成功大學,化學系,108,1,1,1.25,NULL,1.25,1.5,NULL,NULL,NULL,NULL,74.2667
國立成功大學,台灣文學系,108,2,2,NULL,1,NULL,NULL,NULL,1,1,NULL,76.4857
國立成功大學,土木工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,72.55
國立成功大學,地球科學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,69.96
國立成功大學,外國語文學系,108,1.5,2,NULL,1,NULL,NULL,NULL,1,1,NULL,78.7538
國立成功大學,工業與資訊管理學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,73.82
國立成功大學,工業設計學系,108,1,1.5,1,NULL,1.5,1,NULL,NULL,NULL,NULL,72.1667
國立成功大學,工程科學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.08
國立成功大學,建築學系,108,1.25,1,1.25,NULL,1.25,1,NULL,NULL,NULL,NULL,76.3443
國立成功大學,心理學系,108,1,1.5,1.5,NULL,NULL,1,1,NULL,NULL,NULL,75.7133
國立成功大學,政治學系,108,1.25,1.25,NULL,1,NULL,NULL,NULL,1,NULL,1,78.6091
國立成功大學,數學系,108,NULL,1.5,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,71.41
國立成功大學,會計學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,85.48
國立成功大學,材料科學及工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.55
國立成功大學,機械工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,74.56
國立成功大學,歷史學系,108,1.25,1.25,NULL,NULL,NULL,NULL,NULL,1.5,1,NULL,78.322
國立成功大學,水利及海洋工程學系,108,1,1.25,1.75,NULL,1.5,1,NULL,NULL,NULL,NULL,69.3985
國立成功大學,法律學系,108,1,1,NULL,1,NULL,NULL,NULL,1,NULL,1,80.44
國立成功大學,測量及空間資訊學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,71.15
國立成功大學,牙醫學系,108,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,85.07
國立成功大學,物理學系,108,1,1,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,73.3917
國立成功大學,物理治療學系,108,1,1.25,1,NULL,1,NULL,1,NULL,NULL,NULL,78.0191
國立成功大學,環境工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,71.9
國立成功大學,生命科學系,108,NULL,1.25,1,NULL,1,1.5,1.5,NULL,NULL,NULL,71.992
國立成功大學,生物科技與產業科學系,108,NULL,1.5,1,NULL,1,1.5,1.5,NULL,NULL,NULL,70.6892
國立成功大學,生物醫學工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.96
國立成功大學,系統及船舶機電工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,72.54
國立成功大學,統計學系,108,1,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74.9125
國立成功大學,經濟學系,108,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,84.9091
國立成功大學,職能治療學系,108,1,1,1,NULL,1,NULL,1,NULL,NULL,NULL,76.81
國立成功大學,航空太空工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.15
國立成功大學,藥學系,108,1,1,1,NULL,NULL,1.25,1,NULL,NULL,NULL,84.4343
國立成功大學,護理學系,108,1,1.5,1,NULL,NULL,1,1.5,NULL,NULL,NULL,75.18
國立成功大學,資源工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,71.64
國立成功大學,資訊工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.18
國立成功大學,都市計劃學系(社會組),108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,80.0585
國立成功大學,都市計劃學系(自然組),108,1.5,1.5,1.5,NULL,1,1,NULL,NULL,NULL,NULL,71.6508
國立成功大學,醫學檢驗生物技術學系,108,1,1.25,1,NULL,NULL,1.25,1.25,NULL,NULL,NULL,78.1913
國立成功大學,醫學系(公費),108,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,83.85
國立成功大學,醫學系(自費),108,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,86.8
國立成功大學,電機工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.18
國立政治大學,中國文學系,108,1.5,1.25,NULL,1,NULL,NULL,NULL,1,NULL,NULL,79.5768
國立政治大學,企業管理學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,87.1
國立政治大學,傳播學院不分系社會組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,1,81.3667
國立政治大學,傳播學院不分系自然組,108,1,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75.975
國立政治大學,公共行政學系,108,1,1.5,NULL,1.25,NULL,NULL,NULL,NULL,NULL,1.25,83.32
國立政治大學,哲學系,108,1.25,1.25,NULL,1.25,NULL,NULL,NULL,1,NULL,1,80.2748
國立政治大學,國際經營與貿易學系,108,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,88.1455
國立政治大學,土耳其語文學系,108,2,2,NULL,1,NULL,NULL,NULL,1,1,NULL,79.5857
國立政治大學,地政學系土地測量與資訊組,108,1.25,1.5,2,NULL,1,1,NULL,NULL,NULL,NULL,68.1852
國立政治大學,地政學系土地管理組,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,81.42
國立政治大學,地政學系土地資源規劃組,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,80.6615
國立政治大學,外交學系,108,1.5,1.75,NULL,1.25,NULL,NULL,NULL,1,1,NULL,81.6431
國立政治大學,心理學系,108,1,1.25,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77.4585
國立政治大學,應用數學系,108,1,1,1.5,NULL,1,1,NULL,NULL,NULL,NULL,71.2273
國立政治大學,政治學系,108,1.5,1.5,NULL,1.25,NULL,NULL,NULL,NULL,NULL,1,83.0343
國立政治大學,教育學系,108,1,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,82.975
國立政治大學,斯拉夫語文學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,79.5883
國立政治大學,日本語文學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,80.9
國立政治大學,會計學系,108,1.5,2,NULL,2,NULL,NULL,NULL,1,1,NULL,83.6
國立政治大學,東南亞語言文化學士學位學程,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,79.705
國立政治大學,歐洲語文學系德文組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,81.58
國立政治大學,歐洲語文學系法文組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,80.9717
國立政治大學,歐洲語文學系西班牙文組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,81.4583
國立政治大學,歷史學系,108,1,1,NULL,1,NULL,NULL,NULL,1.5,1,NULL,79.5273
國立政治大學,民族學系,108,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.25,84.1846
國立政治大學,法律學系,108,1,2,NULL,1,NULL,NULL,NULL,1,NULL,1,84.0333
國立政治大學,社會學系,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1,83.1418
國立政治大學,統計學系社會組,108,1.5,1.5,NULL,2,NULL,NULL,NULL,1,1,NULL,83.8714
國立政治大學,統計學系自然組,108,1.5,1.5,2,NULL,1,1,NULL,NULL,NULL,NULL,74.89
國立政治大學,經濟學系,108,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,86.8178
國立政治大學,英國語文學系,108,1.5,2,NULL,1,NULL,NULL,NULL,1,1,NULL,80.9692
國立政治大學,財務管理學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,89.84
國立政治大學,財政學系,108,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,86.1875
國立政治大學,資訊科學系,108,1,1.5,1.5,NULL,1,1,NULL,NULL,NULL,NULL,73.805
國立政治大學,資訊管理學系社會組,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,86.58
國立政治大學,資訊管理學系自然組,108,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76.12
國立政治大學,金融學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,88.96
國立政治大學,阿拉伯語文學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1.25,1,NULL,79.1888
國立政治大學,韓國語文學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,80.675
國立政治大學,風險管理與保險學系,108,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,86.65
國立暨南國際大學,中國語文學系,108,2,1.25,NULL,NULL,NULL,NULL,NULL,1.75,1,NULL,67.8667
國立暨南國際大學,公共行政與政策學系,108,1,1.25,NULL,1,NULL,NULL,NULL,1,NULL,1,67.5124
國立暨南國際大學,國際企業學系,108,1,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,70.0444
國立暨南國際大學,國際文教與比較教育學系,108,1.5,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,66.1556
國立暨南國際大學,土木工程學系,108,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,51.95
國立暨南國際大學,外國語文學系,108,1,1.5,NULL,NULL,NULL,NULL,NULL,1,1,NULL,67.44
國立暨南國際大學,應用化學系,108,1,2,2,NULL,1,2,NULL,NULL,NULL,NULL,56.2125
國立暨南國際大學,應用材料及光電工程學系,108,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,56.8125
國立暨南國際大學,教育政策與行政學系,108,1.5,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.5,71.6
國立暨南國際大學,東南亞學系,108,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1.25,1,1,66.1368
國立暨南國際大學,歷史學系,108,1,1.25,NULL,1,NULL,NULL,NULL,1,1,NULL,60.2781
國立暨南國際大學,社會政策與社會工作學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,1.5,67.2431
國立暨南國際大學,管理學院學士班,108,1,1,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,69.0286
國立暨南國際大學,經濟學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,69.26
國立暨南國際大學,觀光休閒與餐旅管理系觀光組,108,2,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,63.7273
國立暨南國際大學,觀光休閒與餐旅管理系餐旅組,108,2,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,63.9818
國立暨南國際大學,諮商心理與人資發展系諮商組,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1,71.1145
國立暨南國際大學,諮商與人資發展系人資發展組,108,1.25,1.5,NULL,1.25,NULL,NULL,NULL,NULL,NULL,1,67.366
國立暨南國際大學,財務金融學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,72.36
國立暨南國際大學,資訊工程學系,108,1,2,2,NULL,1,1,NULL,NULL,NULL,NULL,59.1286
國立暨南國際大學,資訊管理學系,108,1.75,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,70.0174
國立暨南國際大學,電機工程學系,108,1,1,1,NULL,1.5,1,NULL,NULL,NULL,NULL,60.6636
國立東華大學,中國語文學系,108,2,1.25,NULL,NULL,NULL,NULL,NULL,1.25,1,NULL,67.3964
國立東華大學,企業管理學系,108,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,65.8125
國立東華大學,光電工程學系,108,1,1,1,NULL,1.5,1,NULL,NULL,NULL,NULL,54.4964
國立東華大學,公共行政學系,108,1.5,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,73.0364
國立東華大學,化學系,108,1,1,1,NULL,1,2,NULL,NULL,NULL,NULL,54.6
國立東華大學,原住民族樂舞與藝術學位學程,108,2,2,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,55.68
國立東華大學,國際企業學系,108,1,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,66.8947
國立東華大學,大一不分系學士班,108,1.5,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,68.7143
國立東華大學,幼兒教育學系(自費),108,2,2,NULL,1,NULL,NULL,NULL,1,NULL,2,62.4
國立東華大學,幼兒教育系(公費)花蓮限原民,108,2,2,NULL,1,NULL,NULL,NULL,1,NULL,2,83.7725
國立東華大學,應用數學系數學科學組,108,1,1,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.4571
國立東華大學,應用數學系統計組(社會組),108,1,1,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,70.4857
國立東華大學,應用數學系統計組(自然組),108,1,1,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.5714
國立東華大學,教育潛能開發系(公費)限原民,108,2,1,NULL,2,NULL,NULL,NULL,NULL,NULL,1,0
國立東華大學,教育與潛能開發學系(自費),108,2,1,NULL,1.5,NULL,NULL,NULL,NULL,NULL,2,65.2923
國立東華大學,教育行政與管理學系,108,2,2,NULL,1.5,NULL,NULL,NULL,1,NULL,1,65.12
國立東華大學,族群關係與文化學系,108,2,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,1.5,74.5818
國立東華大學,會計學系,108,1,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,69.1333
國立東華大學,材料科學與工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,57.24
國立東華大學,歷史學系,108,1.5,1.5,NULL,NULL,NULL,NULL,NULL,2,1,NULL,68.5967
國立東華大學,民族事務與發展學系,108,1,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,2,74.92
國立東華大學,民族社會工作學士學位學程,108,1,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,2,75.36
國立東華大學,民族語言與傳播學系,108,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70.7375
國立東華大學,法律學系,108,1.25,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.5,77.88
國立東華大學,物理學系奈米與光電科學組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,54.43
